Station code,Date,SO2,NO2,O3,CO,PM10,PM2.5
121,2018-01-21,0.8541666666666584,0.6484741784037559,0.12274774774774776,0.6156776913099871,0.5706688093051729,0.6267076502732241
121,2018-01-22,0.8906249999999923,0.6602112676056339,0.1266891891891892,0.579928664072633,0.44402356902356904,0.5109289617486339
121,2018-01-23,0.7864583333333298,0.24178403755868547,0.3277027027027027,0.23038261997405965,0.22474747474747478,0.19330601092896174
121,2018-01-24,0.8489583333333256,0.25997652582159625,0.31024774774774777,0.2502431906614786,0.24831649831649835,0.15300546448087432
121,2018-01-25,0.8489583333333236,0.3063380281690141,0.28209459459459457,0.2740758754863813,0.21464646464646467,0.1830601092896175
121,2018-01-26,0.9062499999999907,0.3421361502347418,0.2640765765765766,0.34160181582360566,0.30850168350168355,0.3401639344262295
121,2018-01-27,0.9374999999999938,0.6173708920187794,0.1227477477477477,0.5163748378728924,0.385942760942761,0.421448087431694
121,2018-01-28,0.9114583333333245,0.41255868544600943,0.2719594594594594,0.39323929961089493,0.3148148148148148,0.3647540983606558
121,2018-01-29,0.8749999999999959,0.3438967136150235,0.24436936936936937,0.34160181582360577,0.3661616161616162,0.2568306010928962
121,2018-01-30,0.9531249999999952,0.5481220657276996,0.15371621621621612,0.39323929961089493,0.3526936026936027,0.3394808743169399
121,2018-01-31,0.9583333333333292,0.602699530516432,0.1148648648648647,0.45282101167315175,0.39309764309764317,0.3790983606557377
121,2018-02-01,0.9791666666666646,0.5980046948356808,0.14752252252252254,0.49254215304798965,0.3522727272727273,0.3866120218579235
121,2018-02-02,1.0,0.7746478873239436,0.10022522522522516,0.6891618028534371,0.523989898989899,0.6079234972677596
121,2018-02-03,0.9479166666666615,0.2946009389671362,0.28603603603603606,0.3336575875486381,0.34048821548821556,0.3538251366120219
121,2018-02-04,0.9583333333333292,0.2652582159624413,0.3108108108108108,0.32968547341115434,0.30345117845117847,0.37090163934426235
121,2018-02-05,0.8958333333333229,0.29401408450704225,0.30630630630630634,0.2899643320363165,0.2516835016835017,0.2540983606557377
121,2018-02-06,0.9062499999999907,0.29988262910798125,0.2978603603603604,0.3018806744487678,0.27946127946127947,0.32103825136612024
121,2018-02-07,0.9583333333333292,0.5710093896713615,0.15990990990990986,0.4567931258106355,0.3341750841750842,0.4139344262295082
121,2018-02-08,1.0,0.9033646322378717,0.06137387387387377,0.785154561175962,0.4322390572390573,0.48087431693989074
121,2018-02-09,1.0,0.8451682316118934,0.07263513513513509,0.6646670990056204,0.6675084175084175,0.889344262295082
121,2018-02-10,0.9244791666666563,0.4812206572769953,0.22128378378378374,0.23435473411154348,0.5782828282828284,0.6028005464480874
121,2018-02-11,0.9296874999999928,0.3057511737089202,0.3113738738738739,0.11916342412451363,0.45412457912457915,0.28825136612021857
121,2018-02-12,0.9739583333333307,0.39553990610328643,0.2663288288288288,0.13505188067444876,0.4183501683501684,0.27049180327868855
121,2018-02-13,0.9791666666666646,0.4577464788732395,0.26295045045045046,0.1588845654993515,0.43013468013468015,0.27868852459016397
121,2018-02-14,1.0,0.414906103286385,0.3800675675675676,0.19860570687418935,0.4486531986531987,0.41256830601092903
121,2018-02-15,0.9114583333333245,0.31103286384976525,0.3203828828828829,0.12313553826199741,0.3573232323232323,0.3073770491803279
121,2018-02-16,0.9531249999999952,0.46478873239436624,0.2550675675675675,0.21449416342412453,0.40530303030303033,0.42418032786885246
121,2018-02-17,0.9062499999999907,0.255868544600939,0.34065315315315314,0.1271076523994812,0.42003367003367004,0.2486338797814208
121,2018-02-18,0.9843749999999986,0.5029342723004695,0.2027027027027026,0.23832684824902725,0.34848484848484856,0.33538251366120225
121,2018-02-19,1.0,0.7300469483568075,0.12950450450450451,0.40515564202334636,0.5675505050505051,0.6676912568306012
121,2018-02-20,0.5468749999999974,0.5011737089201879,0.16047297297297294,0.39323929961089493,0.56986531986532,0.6475409836065574
121,2018-02-21,0.5208333333333334,0.4507042253521127,0.29222972972972977,0.43296044098573283,0.345959595959596,0.3510928961748634
121,2018-02-22,0.6302083333333323,0.5322769953051644,0.30912162162162166,0.49254215304798965,0.40277777777777785,0.45081967213114754
121,2018-02-23,0.484375,0.505868544600939,0.3299549549549549,0.6990920881971466,0.8236531986531986,0.8746340749414521
121,2018-02-24,0.46875,0.47241784037558693,0.2837837837837837,0.5958171206225681,0.6809764309764311,0.7247511709601874
121,2018-02-25,0.53125,0.636737089201878,0.1875,0.6315661478599222,0.4612794612794613,0.5853825136612022
121,2018-02-26,0.7395833333333334,0.7533255086071987,0.17004504504504495,0.6800259403372243,0.5946969696969697,0.7544398907103825
121,2018-02-27,0.9583333333333292,0.9045383411580592,0.05518018018018012,0.8293774319066148,0.7750420875420877,0.8818926974664679
121,2018-02-28,0.5208333333333334,0.6484741784037559,0.1317567567567566,0.6593709468223087,0.6005892255892257,0.6177657724788873
121,2018-03-01,0.40625,0.289906103286385,0.4543918918918919,0.46870946822308696,0.41372053872053877,0.5580601092896175
121,2018-03-02,0.5520833333333323,0.5586854460093896,0.26013513513513514,0.45282101167315175,0.5984848484848485,0.41120218579234974
121,2018-03-03,0.625,0.7300469483568076,0.18186936936936937,0.6196498054474708,0.547979797979798,0.514344262295082
121,2018-03-04,0.5468749999999979,0.5369718309859155,0.15033783783783786,0.5203469520103762,0.3463804713804714,0.4474043715846994
121,2018-03-05,0.375,0.27230046948356806,0.41722972972972977,0.31776913099870296,0.10311447811447812,0.09836065573770492
121,2018-03-06,0.4114583333333333,0.5434272300469484,0.22578828828828826,0.47268158236057073,0.3160774410774411,0.3128415300546448
121,2018-03-07,0.3802083333333333,0.4055164319248827,0.30236486486486486,0.36940661478599224,0.2937710437710438,0.2950819672131148
121,2018-03-08,0.3854166666666667,0.37676056338028174,0.3260135135135135,0.43296044098573283,0.3345959595959596,0.4624316939890711
121,2018-03-09,0.4791666666666667,0.6296948356807512,0.17905405405405403,0.6593709468223087,0.6155303030303031,0.7814207650273225
121,2018-03-10,0.6510416666666651,0.5363849765258216,0.2978603603603604,0.504458495460441,0.44402356902356904,0.5635245901639344
121,2018-03-11,0.6302083333333334,0.4643192488262911,0.41328828828828823,0.4647373540856032,0.6233164983164984,0.7720286885245903
121,2018-03-12,0.6041666666666651,0.716549295774648,0.2105855855855855,0.6315661478599222,0.7571548821548822,0.8639002732240438
121,2018-03-13,0.3177083333333333,0.44941314553990613,0.047860360360360364,0.3773508430609598,0.32554713804713803,0.3968579234972678
121,2018-03-14,0.22395833333333282,0.12676056338028172,0.09515765765765766,0.1271076523994812,0.10984848484848486,0.09221311475409837
121,2018-03-15,0.515625,0.39260563380281693,0.18637387387387386,0.3773508430609598,0.25462962962962965,0.29098360655737704
121,2018-03-16,0.484375,0.3022300469483568,0.3344594594594595,0.3058527885862516,0.2895622895622896,0.14685792349726776
121,2018-03-17,0.5104166666666666,0.5604460093896714,0.20157657657657657,0.45282101167315175,0.42929292929292934,0.43715846994535523
121,2018-03-18,0.515625,0.7681924882629109,0.12668918918918914,0.6752594033722438,0.7975589225589226,0.9077868852459017
121,2018-03-19,0.4479166666666667,0.3573943661971832,0.0951576576576576,0.4011835278858625,0.3665824915824916,0.4515027322404372
121,2018-03-20,0.375,0.20892018779342725,0.0,0.28599221789883267,0.22474747474747478,0.148224043715847
